Year;date;scriptsex;Island;Location;stage;Least_age;Least_hatchyear;ID
1998;1998-07-17;f;26;gjerøy;obs;1;1997;2790
1999;1999-05-18;f;26;gjerøy;obs;2;1997;2790
1999;1999-06-04;f;26;gjerøy;obs;2;1997;2790
1999;1999-07-12;f;26;gjerøy;obs;2;1997;2790
1999;1999-10-08;f;26;gjerøy;obs;2;1997;2790
1999;1999-05-18;f;26;gjerøy;capt;2;1997;2790
1999;1999-07-21;f;26;gjerøy;capt;2;1997;2790
2000;2000-05-25;f;26;gjerøy;obs;3;1997;2790
1997;1997-06-19;u;26;gjerøy;nest;0;1997;2791
1997;1997-06-24;u;26;gjerøy;nest;0;1997;2791
1997;1997-09-30;f;26;gjerøy;capt;0;1997;2791
1998;1998-06-10;f;26;gjerøy;capt;1;1997;2791
1998;1998-08-13;f;26;gjerøy;capt;1;1997;2791
1998;1998-10-23;f;26;gjerøy;capt;1;1997;2791
1998;1998-08-13;f;26;gjerøy;obs;1;1997;2791
1998;1998-10-23;f;26;gjerøy;obs;1;1997;2791
1998;1998-05-28;f;26;gjerøy;obs;1;1997;2791
1998;1998-06-10;f;26;gjerøy;obs;1;1997;2791
1998;1998-06-19;f;26;gjerøy;obs;1;1997;2791
1999;1999-05-18;f;26;gjerøy;capt;2;1997;2791
1999;1999-06-11;f;26;gjerøy;capt;2;1997;2791
1999;1999-07-21;f;26;gjerøy;capt;2;1997;2791
1999;1999-06-01;f;26;gjerøy;obs;2;1997;2791
1999;1999-10-08;f;26;gjerøy;obs;2;1997;2791
2000;2000-05-16;f;26;gjerøy;obs;3;1997;2791
2000;2000-05-25;f;26;gjerøy;obs;3;1997;2791
2000;2000-05-30;f;26;gjerøy;obs;3;1997;2791
2000;2000-10-09;f;26;gjerøy;obs;3;1997;2791
2000;2000-07-21;f;26;gjerøy;capt;3;1997;2791
2000;2000-08-07;f;26;gjerøy;capt;3;1997;2791
2001;2001-07-18;f;26;gjerøy;capt;4;1997;2791
2001;2001-07-30;f;26;gjerøy;capt;4;1997;2791
2001;2001-06-06;f;26;gjerøy;obs;4;1997;2791
2001;2001-10-18;f;26;gjerøy;obs;4;1997;2791
1997;1997-06-19;u;26;gjerøy;nest;0;1997;2792
1997;1997-06-24;u;26;gjerøy;nest;0;1997;2792
1997;1997-06-19;u;26;gjerøy;nest;0;1997;2793
1997;1997-06-24;u;26;gjerøy;nest;0;1997;2793
1997;1997-09-30;f;26;gjerøy;capt;0;1997;2793
1997;1997-06-19;u;26;gjerøy;nest;0;1997;2794
1997;1997-06-19;u;26;gjerøy;nest;0;1997;2795
1997;1997-06-19;u;26;gjerøy;nest;0;1997;2796
1997;1997-06-19;u;26;gjerøy;nest;0;1997;2797
1997;1997-09-30;f;26;gjerøy;capt;0;1997;2797
1998;1998-05-18;f;26;gjerøy;capt;1;1997;2797
1998;1998-06-10;f;26;gjerøy;obs;1;1997;2797
1998;1998-07-13;f;26;gjerøy;obs;1;1997;2797
1997;1997-06-19;u;26;gjerøy;nest;0;1997;2798
1997;1997-06-22;u;27;hestmannøy;nest;0;1997;2799
1997;1997-06-26;u;27;hestmannøy;nest;0;1997;2799
1997;1997-06-22;u;27;hestmannøy;nest;0;1997;2800
1997;1997-06-26;u;27;hestmannøy;nest;0;1997;2800
1997;1997-06-22;u;27;hestmannøy;nest;0;1997;2801
1997;1997-06-26;u;27;hestmannøy;nest;0;1997;2801
1997;1997-10-04;m;27;hestmannøy;obs;0;1997;2801
1997;1997-06-22;u;27;hestmannøy;nest;0;1997;2802
1997;1997-06-26;u;27;hestmannøy;nest;0;1997;2802
1998;1998-08-07;u;27;hestmannøy;obs;1;1997;2802
1997;1997-06-23;u;20;nesøy;nest;0;1997;2803
1997;1997-06-23;u;20;nesøy;nest;0;1997;2804
1997;1997-07-01;u;20;nesøy;nest;0;1997;2804
1997;1997-06-19;u;26;gjerøy;nest;0;1997;2805
1997;1997-06-24;u;26;gjerøy;nest;0;1997;2805
1997;1997-06-24;u;26;gjerøy;nest;0;1997;2806
1997;1997-06-24;u;26;gjerøy;nest;0;1997;2807
1998;1998-06-10;f;26;gjerøy;obs;1;1997;2807
1998;1998-06-19;f;26;gjerøy;obs;1;1997;2807
1999;1999-07-12;f;26;gjerøy;capt;2;1997;2807
1999;1999-05-18;f;26;gjerøy;obs;2;1997;2807
1999;1999-07-12;f;26;gjerøy;obs;2;1997;2807
1999;1999-10-08;f;26;gjerøy;obs;2;1997;2807
2000;2000-05-16;f;26;gjerøy;obs;3;1997;2807
2000;2000-05-25;f;26;gjerøy;obs;3;1997;2807
2000;2000-06-01;f;26;gjerøy;obs;3;1997;2807
2000;2000-08-09;f;26;gjerøy;obs;3;1997;2807
2000;2000-06-14;f;26;gjerøy;capt;3;1997;2807
2001;2001-06-25;f;26;gjerøy;capt;4;1997;2807
2001;2001-05-21;f;26;gjerøy;obs;4;1997;2807
2001;2001-05-28;f;26;gjerøy;obs;4;1997;2807
1997;1997-08-02;m;35;sleneset;capt;1;1996;2808
1998;1998-06-22;m;35;sleneset;obs;2;1996;2808
1998;1998-07-21;m;35;sleneset;obs;2;1996;2808
1998;1998-08-10;m;35;sleneset;obs;2;1996;2808
1998;1998-08-20;m;35;sleneset;obs;2;1996;2808
1999;1999-05-20;m;35;sleneset;obs;3;1996;2808
2000;2000-05-12;m;23;træna;obs;4;1996;2808
1997;1997-08-02;m;35;sleneset;capt;0;1997;2809
1998;1998-05-25;m;35;sleneset;capt;1;1997;2809
1998;1998-06-22;m;35;sleneset;obs;1;1997;2809
2000;2000-05-14;m;35;sleneset;obs;3;1997;2809
1997;1997-08-02;u;35;sleneset;capt;0;1997;2810
1997;1997-08-02;u;35;sleneset;capt;0;1997;2811
1997;1997-08-02;u;35;sleneset;capt;0;1997;2812
1997;1997-08-02;f;35;sleneset;capt;0;1997;2813
1998;1998-07-21;f;35;sleneset;obs;1;1997;2813
1998;1998-11-03;f;35;sleneset;obs;1;1997;2813
1999;1999-05-20;f;35;sleneset;obs;2;1997;2813
1999;1999-07-07;f;35;sleneset;obs;2;1997;2813
1999;1999-08-03;f;35;sleneset;obs;2;1997;2813
1999;1999-08-06;f;35;sleneset;obs;2;1997;2813
2000;2000-05-16;f;35;sleneset;obs;3;1997;2813
2000;2000-05-19;f;35;sleneset;obs;3;1997;2813
1997;1997-08-02;f;35;sleneset;capt;0;1997;2814
1999;1999-05-23;f;23;træna;obs;2;1997;2814
2000;2000-08-08;f;20;nesøy;obs;3;1997;2814
1997;1997-08-02;m;35;sleneset;capt;0;1997;2815
1998;1998-06-05;m;28;indre kvarøy;obs;1;1997;2815
1998;1998-06-11;m;0;other helgeland;obs;1;1997;2815
1998;1998-06-20;m;0;other helgeland;obs;1;1997;2815
1998;1998-07-14;m;0;other helgeland;obs;1;1997;2815
1998;1998-08-11;m;28;indre kvarøy;obs;1;1997;2815
1997;1997-08-02;m;35;sleneset;capt;0;1997;2816
1998;1998-11-03;m;35;sleneset;obs;1;1997;2816
1997;1997-08-02;u;35;sleneset;capt;0;1997;2817
1997;1997-08-03;f;35;sleneset;capt;0;1997;2818
1998;1998-08-20;f;35;sleneset;obs;1;1997;2818
1998;1998-06-22;f;35;sleneset;obs;1;1997;2818
1999;1999-08-06;f;35;sleneset;obs;2;1997;2818
1997;1997-08-03;f;35;sleneset;capt;0;1997;2819
1998;1998-11-03;f;35;sleneset;obs;1;1997;2819
1997;1997-08-03;f;35;sleneset;capt;0;1997;2820
1998;1998-06-23;f;35;sleneset;capt;1;1997;2820
1998;1998-11-03;f;35;sleneset;obs;1;1997;2820
1998;1998-06-22;f;35;sleneset;obs;1;1997;2820
1999;1999-05-20;f;35;sleneset;obs;2;1997;2820
1997;1997-10-12;f;23;træna;obs;0;1997;2821
1997;1997-08-03;f;35;sleneset;capt;0;1997;2821
1998;1998-07-22;f;23;træna;obs;1;1997;2821
1998;1998-10-20;f;23;træna;obs;1;1997;2821
1999;1999-05-23;f;23;træna;obs;2;1997;2821
2000;2000-08-08;f;20;nesøy;obs;3;1997;2821
1997;1997-08-03;f;35;sleneset;capt;0;1997;2822
1998;1998-08-20;f;35;sleneset;obs;1;1997;2822
1998;1998-06-22;f;35;sleneset;obs;1;1997;2822
1997;1997-08-03;u;35;sleneset;capt;0;1997;2823
1997;1997-08-03;u;35;sleneset;capt;0;1997;2824
1997;1997-08-03;m;35;sleneset;capt;0;1997;2825
1998;1998-08-10;m;35;sleneset;obs;1;1997;2825
1998;1998-08-19;m;35;sleneset;obs;1;1997;2825
1998;1998-08-20;m;35;sleneset;obs;1;1997;2825
1999;1999-08-03;m;35;sleneset;capt;2;1997;2825
1997;1997-08-03;u;35;sleneset;capt;0;1997;2826
1997;1997-08-03;f;35;sleneset;capt;0;1997;2827
1999;1999-07-21;f;35;sleneset;obs;2;1997;2827
1997;1997-08-03;f;35;sleneset;capt;0;1997;2828
1998;1998-06-22;f;35;sleneset;obs;1;1997;2828
1997;1997-08-03;u;35;sleneset;capt;0;1997;2829
1997;1997-08-03;f;35;sleneset;capt;0;1997;2830
1998;1998-11-03;f;35;sleneset;obs;1;1997;2830
1997;1997-08-03;u;35;sleneset;capt;0;1997;2831
1997;1997-08-03;u;35;sleneset;capt;0;1997;2832
1997;1997-08-04;f;23;træna;capt;0;1997;2833
1997;1997-10-11;f;23;træna;capt;0;1997;2833
1998;1998-06-24;f;23;træna;obs;1;1997;2833
1998;1998-07-23;f;23;træna;obs;1;1997;2833
1998;1998-08-16;f;23;træna;obs;1;1997;2833
1998;1998-10-20;f;23;træna;obs;1;1997;2833
1998;1999-02-11;f;23;træna;obs;1;1997;2833
1999;1999-05-23;f;23;træna;obs;2;1997;2833
1997;1997-08-04;m;23;træna;capt;0;1997;2834
1998;1998-08-19;m;35;sleneset;obs;1;1997;2834
1998;1998-11-03;m;35;sleneset;obs;1;1997;2834
1999;1999-06-14;m;35;sleneset;obs;2;1997;2834
1999;1999-10-14;m;35;sleneset;obs;2;1997;2834
1997;1997-08-04;m;23;træna;capt;0;1997;2835
1997;1997-10-12;m;23;træna;obs;0;1997;2835
1998;1998-07-22;m;23;træna;obs;1;1997;2835
1998;1998-08-16;m;23;træna;obs;1;1997;2835
1998;1998-10-20;m;23;træna;obs;1;1997;2835
1998;1999-02-11;m;23;træna;obs;1;1997;2835
1999;1999-08-05;m;23;træna;obs;2;1997;2835
1999;1999-10-12;m;23;træna;obs;2;1997;2835
1997;1997-10-12;f;23;træna;obs;0;1997;2836
1997;1997-08-04;f;23;træna;capt;0;1997;2836
1998;1998-05-23;f;23;træna;obs;1;1997;2836
1998;1998-10-20;f;23;træna;obs;1;1997;2836
1999;1999-05-23;f;23;træna;obs;2;1997;2836
1997;1997-08-04;u;23;træna;capt;0;1997;2837
1997;1997-08-05;m;23;træna;capt;0;1997;2838
1998;1998-08-16;m;23;træna;obs;1;1997;2838
1998;1998-10-20;m;23;træna;obs;1;1997;2838
1998;1999-02-11;m;23;træna;obs;1;1997;2838
1999;1999-05-23;m;23;træna;obs;2;1997;2838
1999;1999-08-05;m;23;træna;obs;2;1997;2838
1999;1999-10-12;m;23;træna;obs;2;1997;2838
1997;1997-08-05;u;23;træna;capt;0;1997;2839
1997;1997-08-05;f;23;træna;capt;0;1997;2840
1997;1997-10-12;f;23;træna;obs;0;1997;2840
1998;1998-07-22;f;23;træna;obs;1;1997;2840
1997;1997-08-05;u;23;træna;capt;0;1997;2841
1997;1997-08-05;u;23;træna;capt;0;1997;2842
1997;1997-08-06;m;24;selvær;capt;1;1996;2843
1999;1999-05-21;m;24;selvær;obs;3;1996;2843
1999;1999-06-16;m;24;selvær;obs;3;1996;2843
1999;1999-06-30;m;24;selvær;obs;3;1996;2843
1999;1999-10-11;m;24;selvær;obs;3;1996;2843
1997;1997-08-06;m;24;selvær;capt;1;1996;2844
1998;1998-11-01;m;24;selvær;obs;2;1996;2844
1998;1998-05-24;m;24;selvær;obs;2;1996;2844
1998;1999-02-11;m;24;selvær;obs;2;1996;2844
1999;1999-07-08;m;24;selvær;capt;3;1996;2844
1997;1997-08-06;u;24;selvær;capt;0;1997;2845
1997;1997-08-06;u;24;selvær;capt;0;1997;2846
1997;1997-08-06;m;24;selvær;capt;0;1997;2847
1998;1998-08-01;m;24;selvær;capt;1;1997;2847
1998;1998-08-17;m;24;selvær;obs;1;1997;2847
1998;1998-11-01;m;24;selvær;obs;1;1997;2847
1998;1998-05-24;m;24;selvær;obs;1;1997;2847
1999;1999-05-21;m;24;selvær;obs;2;1997;2847
1999;1999-10-11;m;24;selvær;obs;2;1997;2847
1997;1997-08-07;m;24;selvær;capt;0;1997;2848
1999;1999-05-21;m;24;selvær;obs;2;1997;2848
1997;1997-08-07;m;24;selvær;capt;0;1997;2849
1998;1998-07-08;m;24;selvær;obs;1;1997;2849
1998;1998-11-01;m;24;selvær;obs;1;1997;2849
1998;1998-05-24;m;24;selvær;obs;1;1997;2849
1998;1999-02-11;m;24;selvær;obs;1;1997;2849
1999;1999-05-21;m;24;selvær;obs;2;1997;2849
1999;1999-10-11;m;24;selvær;obs;2;1997;2849
1999;1999-07-20;m;24;selvær;capt;2;1997;2849
1997;1997-08-07;m;24;selvær;capt;1;1996;2850
1997;1997-08-07;m;24;selvær;capt;0;1997;2851
1997;1997-10-13;m;24;selvær;obs;0;1997;2851
1998;1998-05-24;m;24;selvær;obs;1;1997;2851
1998;1998-08-17;m;24;selvær;obs;1;1997;2851
1998;1998-11-01;m;24;selvær;obs;1;1997;2851
1998;1999-02-11;m;24;selvær;obs;1;1997;2851
1999;1999-05-21;m;24;selvær;obs;2;1997;2851
1997;1997-08-07;f;24;selvær;capt;0;1997;2852
1997;1997-10-13;f;24;selvær;capt;0;1997;2852
1998;1998-08-17;f;24;selvær;obs;1;1997;2852
1997;1997-08-07;m;24;selvær;capt;0;1997;2853
1998;1998-05-24;m;24;selvær;obs;1;1997;2853
1997;1997-08-07;m;24;selvær;capt;0;1997;2854
1998;1998-07-08;m;24;selvær;capt;1;1997;2854
1998;1998-05-24;m;24;selvær;obs;1;1997;2854
1997;1997-10-13;m;24;selvær;obs;0;1997;2855
1997;1997-08-07;m;24;selvær;capt;0;1997;2855
1998;1998-07-08;m;24;selvær;capt;1;1997;2855
1998;1998-05-24;m;24;selvær;obs;1;1997;2855
1998;1998-08-17;m;24;selvær;obs;1;1997;2855
1998;1998-11-01;m;24;selvær;obs;1;1997;2855
1998;1999-02-11;m;24;selvær;obs;1;1997;2855
1999;1999-10-11;m;24;selvær;obs;2;1997;2855
1999;1999-07-20;m;24;selvær;capt;2;1997;2855
1997;1997-08-07;f;24;selvær;capt;0;1997;2856
1997;1997-10-14;f;24;selvær;obs;0;1997;2856
1998;1998-05-24;f;24;selvær;obs;1;1997;2856
1998;1998-08-17;f;24;selvær;obs;1;1997;2856
1998;1998-11-01;f;24;selvær;obs;1;1997;2856
1999;1999-10-11;f;24;selvær;obs;2;1997;2856
1999;1999-07-08;f;24;selvær;capt;2;1997;2856
1997;1997-08-07;f;24;selvær;capt;0;1997;2857
1998;1998-08-20;f;34;lovund;obs;1;1997;2857
1998;1998-11-02;f;34;lovund;obs;1;1997;2857
1998;1998-06-23;f;34;lovund;obs;1;1997;2857
1999;1999-07-21;f;34;lovund;obs;2;1997;2857
1999;1999-08-07;f;34;lovund;obs;2;1997;2857
1997;1997-09-30;m;26;gjerøy;capt;0;1997;2858
1997;1997-08-02;u;26;gjerøy;nest;0;1997;2858
1998;1998-07-17;m;26;gjerøy;capt;1;1997;2858
1998;1998-07-13;m;26;gjerøy;obs;1;1997;2858
1999;1999-05-18;m;26;gjerøy;obs;2;1997;2858
1999;1999-05-26;m;26;gjerøy;obs;2;1997;2858
2000;2000-06-14;m;26;gjerøy;capt;3;1997;2858
2000;2000-08-09;m;26;gjerøy;capt;3;1997;2858
2000;2000-05-16;m;26;gjerøy;obs;3;1997;2858
2000;2000-05-25;m;26;gjerøy;obs;3;1997;2858
2000;2000-06-01;m;26;gjerøy;obs;3;1997;2858
2000;2000-10-09;m;26;gjerøy;obs;3;1997;2858
2001;2001-05-21;m;26;gjerøy;obs;4;1997;2858
2001;2001-05-28;m;26;gjerøy;obs;4;1997;2858
2002;2002-07-17;m;26;gjerøy;capt;5;1997;2858
1997;1997-08-06;f;26;gjerøy;capt;0;1997;2859
1997;1997-08-02;u;26;gjerøy;nest;0;1997;2859
1998;1998-06-10;f;26;gjerøy;obs;1;1997;2859
1997;1997-08-02;u;26;gjerøy;nest;0;1997;2860
1997;1997-09-30;f;26;gjerøy;capt;0;1997;2860
1998;1998-05-18;f;26;gjerøy;capt;1;1997;2860
1998;1998-07-17;f;26;gjerøy;capt;1;1997;2860
1998;1998-10-27;f;26;gjerøy;capt;1;1997;2860
1999;1999-07-12;f;26;gjerøy;obs;2;1997;2860
1997;1997-08-02;u;26;gjerøy;nest;0;1997;2861
1997;1997-08-02;u;26;gjerøy;nest;0;1997;2862
1997;1997-08-02;u;26;gjerøy;nest;0;1997;2863
1997;1997-09-30;f;26;gjerøy;capt;0;1997;2863
1997;1997-09-30;f;26;gjerøy;capt;0;1997;2864
1997;1997-08-02;u;26;gjerøy;nest;0;1997;2864
1998;1998-10-27;f;26;gjerøy;capt;1;1997;2864
1999;1999-07-12;f;26;gjerøy;capt;2;1997;2864
1999;1999-07-26;f;26;gjerøy;capt;2;1997;2864
2000;2000-06-01;f;26;gjerøy;capt;3;1997;2864
2001;2001-05-21;f;26;gjerøy;capt;4;1997;2864
2001;2001-06-25;f;26;gjerøy;capt;4;1997;2864
1997;1997-08-05;u;20;nesøy;nest;0;1997;2865
1997;1997-10-03;m;20;nesøy;capt;0;1997;2865
1998;1998-10-25;m;20;nesøy;capt;1;1997;2865
1998;1998-06-07;m;20;nesøy;obs;1;1997;2865
1998;1998-06-12;m;20;nesøy;obs;1;1997;2865
1998;1998-10-25;m;20;nesøy;obs;1;1997;2865
1999;1999-05-18;m;20;nesøy;obs;2;1997;2865
1999;1999-06-04;m;20;nesøy;obs;2;1997;2865
1999;1999-05-18;m;20;nesøy;capt;2;1997;2865
1999;1999-05-28;m;20;nesøy;capt;2;1997;2865
1999;1999-07-23;m;20;nesøy;capt;2;1997;2865
1999;1999-10-05;m;20;nesøy;capt;2;1997;2865
2000;2000-07-14;m;20;nesøy;capt;3;1997;2865
2000;2000-05-30;m;20;nesøy;obs;3;1997;2865
1997;1997-10-03;f;20;nesøy;capt;0;1997;2866
1997;1997-08-05;u;20;nesøy;nest;0;1997;2866
1998;1998-07-27;f;20;nesøy;obs;1;1997;2866
1998;1998-10-25;f;20;nesøy;obs;1;1997;2866
1998;1998-05-19;f;20;nesøy;capt;1;1997;2866
1998;1998-10-25;f;20;nesøy;capt;1;1997;2866
1999;1999-05-18;f;20;nesøy;capt;2;1997;2866
1999;1999-05-28;f;20;nesøy;capt;2;1997;2866
1999;1999-07-23;f;20;nesøy;capt;2;1997;2866
1999;1999-10-05;f;20;nesøy;capt;2;1997;2866
1999;1999-05-18;f;20;nesøy;obs;2;1997;2866
2000;2000-07-14;f;20;nesøy;capt;3;1997;2866
2000;2000-10-10;f;20;nesøy;capt;3;1997;2866
2000;2000-06-27;f;20;nesøy;obs;3;1997;2866
2001;2001-10-19;f;20;nesøy;obs;4;1997;2866
2001;2001-06-01;f;20;nesøy;capt;4;1997;2866
1997;1997-10-03;f;20;nesøy;capt;0;1997;2867
1997;1997-08-05;u;20;nesøy;nest;0;1997;2867
1998;1998-10-25;f;20;nesøy;capt;1;1997;2867
1998;1998-10-25;f;20;nesøy;obs;1;1997;2867
1999;1999-10-05;f;20;nesøy;capt;2;1997;2867
2000;2000-05-30;f;20;nesøy;obs;3;1997;2867
2000;2000-06-27;f;20;nesøy;obs;3;1997;2867
2000;2000-08-08;f;20;nesøy;obs;3;1997;2867
2000;2000-07-14;f;20;nesøy;capt;3;1997;2867
2000;2000-10-10;f;20;nesøy;capt;3;1997;2867
2001;2001-06-01;f;20;nesøy;capt;4;1997;2867
2001;2001-06-26;f;20;nesøy;obs;4;1997;2867
2001;2001-10-19;f;20;nesøy;obs;4;1997;2867
1997;1997-08-05;u;20;nesøy;nest;0;1997;2868
1997;1997-08-05;u;20;nesøy;nest;0;1997;2869
1997;1997-08-05;u;20;nesøy;nest;0;1997;2870
1997;1997-08-05;u;20;nesøy;nest;0;1997;2871
1997;1997-08-06;u;26;gjerøy;nest;0;1997;2872
1997;1997-08-06;u;26;gjerøy;nest;0;1997;2873
1997;1997-08-07;u;27;hestmannøy;nest;0;1997;2874
1998;1998-06-16;m;27;hestmannøy;capt;1;1997;2874
1999;1999-06-21;m;27;hestmannøy;obs;2;1997;2874
1997;1997-08-07;u;27;hestmannøy;nest;0;1997;2875
1997;1997-08-07;u;27;hestmannøy;nest;0;1997;2876
1997;1997-08-07;u;27;hestmannøy;nest;0;1997;2877
1997;1997-08-07;u;27;hestmannøy;nest;0;1997;2878
1998;1998-05-19;m;27;hestmannøy;obs;1;1997;2878
1997;1997-08-08;u;0;other helgeland;nest;0;1997;2879
1997;1997-08-08;u;0;other helgeland;nest;0;1997;2880
1998;1998-08-15;f;33;lurøy-onøy;obs;1;1997;2880
1997;1997-08-08;u;0;other helgeland;nest;0;1997;2881
1997;1997-08-08;u;0;other helgeland;nest;0;1997;2882
1997;1997-08-08;u;0;other helgeland;nest;0;1997;2883
1997;1997-08-08;u;0;other helgeland;nest;0;1997;2884
1997;1997-08-08;u;0;other helgeland;nest;0;1997;2885
1997;1997-08-08;u;0;other helgeland;nest;0;1997;2886
1997;1997-08-08;u;0;other helgeland;nest;0;1997;2887
1997;1997-08-08;u;0;other helgeland;nest;0;1997;2888
1997;1997-09-24;f;33;lurøy-onøy;capt;0;1997;2889
1998;1998-08-18;f;33;lurøy-onøy;capt;1;1997;2889
1998;1998-06-06;f;33;lurøy-onøy;obs;1;1997;2889
1998;1998-06-25;f;33;lurøy-onøy;obs;1;1997;2889
1998;1998-08-18;f;33;lurøy-onøy;obs;1;1997;2889
1997;1997-09-29;f;33;lurøy-onøy;capt;0;1997;2890
1997;1997-09-29;f;33;lurøy-onøy;capt;0;1997;2891
1998;1998-08-10;f;35;sleneset;obs;1;1997;2891
1998;1998-08-20;f;35;sleneset;obs;1;1997;2891
1998;1998-11-03;f;35;sleneset;obs;1;1997;2891
1997;1997-09-29;f;33;lurøy-onøy;capt;0;1997;2892
1997;1997-09-29;f;33;lurøy-onøy;capt;0;1997;2893
1998;1998-06-25;f;33;lurøy-onøy;obs;1;1997;2893
1998;1998-07-24;f;33;lurøy-onøy;obs;1;1997;2893
2000;2000-05-13;f;33;lurøy-onøy;obs;3;1997;2893
2000;2000-08-05;f;33;lurøy-onøy;capt;3;1997;2893
1997;1997-09-29;m;33;lurøy-onøy;capt;0;1997;2894
1997;1997-09-29;f;33;lurøy-onøy;capt;0;1997;2895
1998;1998-06-25;f;33;lurøy-onøy;obs;1;1997;2895
1998;1998-06-05;f;33;lurøy-onøy;obs;1;1997;2895
1997;1997-09-29;f;33;lurøy-onøy;capt;0;1997;2896
1998;1998-08-18;f;33;lurøy-onøy;capt;1;1997;2896
1998;1998-06-25;f;33;lurøy-onøy;obs;1;1997;2896
1998;1998-08-18;f;33;lurøy-onøy;obs;1;1997;2896
1998;1998-10-31;f;33;lurøy-onøy;obs;1;1997;2896
1997;1997-09-29;m;33;lurøy-onøy;capt;0;1997;2897
2000;2000-08-05;m;33;lurøy-onøy;capt;3;1997;2897
1997;1997-09-29;m;33;lurøy-onøy;capt;0;1997;2898
1998;1998-08-14;m;33;lurøy-onøy;capt;1;1997;2898
1998;1998-06-06;m;33;lurøy-onøy;obs;1;1997;2898
1998;1998-10-31;m;33;lurøy-onøy;obs;1;1997;2898
1997;1997-09-29;m;33;lurøy-onøy;capt;0;1997;2899
1997;1997-09-29;m;33;lurøy-onøy;capt;0;1997;2900
1997;1997-09-29;f;33;lurøy-onøy;capt;0;1997;2901
1998;1998-07-21;f;33;lurøy-onøy;obs;1;1997;2901
1998;1998-08-15;f;33;lurøy-onøy;obs;1;1997;2901
1998;1998-10-22;f;33;lurøy-onøy;obs;1;1997;2901
1998;1998-06-05;f;33;lurøy-onøy;obs;1;1997;2901
1999;1999-05-25;f;33;lurøy-onøy;obs;2;1997;2901
1999;1999-06-26;f;33;lurøy-onøy;obs;2;1997;2901
1997;1997-09-30;m;26;gjerøy;capt;0;1997;2902
1997;1997-09-30;f;26;gjerøy;capt;0;1997;2903
1997;1997-09-30;f;26;gjerøy;capt;0;1997;2904
1997;1997-09-30;m;26;gjerøy;capt;0;1997;2905
1997;1997-09-30;f;26;gjerøy;capt;0;1997;2906
1998;1998-05-18;f;26;gjerøy;capt;1;1997;2906
1998;1998-10-27;f;26;gjerøy;obs;1;1997;2906
1997;1997-07-10;m;23;træna;capt;0;1997;2907
1997;1997-07-10;f;23;træna;capt;0;1997;2908
1997;1997-07-10;u;23;træna;capt;0;1997;2909
1997;1997-07-10;m;23;træna;capt;0;1997;2910
1997;1997-10-12;m;23;træna;obs;0;1997;2910
1997;1997-07-10;m;23;træna;capt;0;1997;2911
1997;1997-08-04;m;23;træna;capt;0;1997;2911
1997;1997-07-10;m;23;træna;capt;0;1997;2912
1997;1997-07-10;f;23;træna;capt;0;1997;2913
1998;1998-08-06;f;34;lovund;obs;1;1997;2913
1998;1998-08-08;f;34;lovund;obs;1;1997;2913
1998;1998-11-02;f;34;lovund;obs;1;1997;2913
1999;1999-05-22;f;34;lovund;obs;2;1997;2913
1999;1999-06-03;f;34;lovund;obs;2;1997;2913
1999;1999-08-07;f;34;lovund;obs;2;1997;2913
1999;1999-10-13;f;34;lovund;obs;2;1997;2913
1997;1997-09-30;f;26;gjerøy;capt;0;1997;2914
1997;1997-07-11;u;26;gjerøy;nest;0;1997;2914
1998;1998-05-18;f;26;gjerøy;capt;1;1997;2914
2000;2000-05-16;f;26;gjerøy;obs;3;1997;2914
1997;1997-09-30;m;26;gjerøy;capt;0;1997;2915
1997;1997-07-11;u;26;gjerøy;nest;0;1997;2915
1998;1998-05-18;m;26;gjerøy;capt;1;1997;2915
1998;1998-10-27;m;26;gjerøy;capt;1;1997;2915
1998;1998-06-10;m;26;gjerøy;obs;1;1997;2915
1999;1999-05-26;m;26;gjerøy;capt;2;1997;2915
2000;2000-08-09;m;26;gjerøy;capt;3;1997;2915
2000;2000-05-16;m;26;gjerøy;obs;3;1997;2915
2000;2000-10-09;m;26;gjerøy;obs;3;1997;2915
2001;2001-07-30;m;26;gjerøy;capt;4;1997;2915
2002;2002-08-02;m;26;gjerøy;capt;5;1997;2915
2002;2002-05-22;m;26;gjerøy;obs;5;1997;2915
2002;2002-08-07;m;26;gjerøy;obs;5;1997;2915
1997;1997-07-11;u;26;gjerøy;nest;0;1997;2916
1997;1997-07-12;u;27;hestmannøy;nest;0;1997;2917
1997;1997-10-05;f;27;hestmannøy;capt;0;1997;2917
1997;1997-10-04;f;27;hestmannøy;obs;0;1997;2917
1997;1997-07-12;u;27;hestmannøy;nest;0;1997;2918
1997;1997-07-12;u;27;hestmannøy;nest;0;1997;2919
1997;1997-10-02;m;28;indre kvarøy;obs;0;1997;2919
1997;1997-07-12;u;27;hestmannøy;nest;0;1997;2920
1997;1997-07-12;u;27;hestmannøy;nest;0;1997;2921
1997;1997-07-12;u;27;hestmannøy;nest;0;1997;2922
1997;1997-07-13;u;27;hestmannøy;nest;0;1997;2923
1997;1997-07-17;u;27;hestmannøy;nest;0;1997;2923
1997;1997-10-07;f;27;hestmannøy;capt;0;1997;2923
1998;1998-05-19;f;27;hestmannøy;capt;1;1997;2923
1998;1998-07-20;f;27;hestmannøy;obs;1;1997;2923
1998;1998-07-25;f;27;hestmannøy;obs;1;1997;2923
1998;1998-07-27;f;27;hestmannøy;obs;1;1997;2923
