"Year_ID_Location";"Year_ID";"ID";"Year_Location";"Year";"Location";"Island";"Least_age";"Least_hatchyear";"filled";"obs";"capt";"gene_new";"sex";"Own_survival";"N_Recruits";"r2s";"estimated_pop_size";"in_out";"n";"N";"Mean_N_isl";"zNR"
"6546";"2010_2996_hestmannøy";"2010_2996";2996;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";"obs";"capt";NA;0;1;1;3;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"6547";"2011_2996_hestmannøy";"2011_2996";2996;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"no";"obs";"capt";NA;0;1;1;3;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"6548";"2012_2996_hestmannøy";"2012_2996";2996;"2012_hestmannøy";2012;"hestmannøy";27;3;2009;"no";"obs";NA;NA;0;0;0;0;156;1;5.04985600724954;156;145.181818181818;0.270454545454545
"6549";"2010_2997_hestmannøy";"2010_2997";2997;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";"obs";NA;NA;1;1;0;2;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"6550";"2011_2997_træna";"2011_2997";2997;"2011_træna";2011;"træna";23;2;2009;"yes";NA;NA;NA;1;1;0;2;113;0;4.72738781871234;113;63.4545454545455;1.23863636363636
"6551";"2012_2997_træna";"2012_2997";2997;"2012_træna";2012;"træna";23;3;2009;"yes";NA;NA;NA;1;1;0;2;54;0;3.98898404656427;54;63.4545454545455;-0.236363636363636
"6552";"2013_2997_træna";"2013_2997";2997;"2013_træna";2013;"træna";23;4;2009;"yes";NA;NA;NA;1;1;0;2;69;0;4.23410650459726;69;63.4545454545455;0.138636363636364
"6553";"2014_2997_træna";"2014_2997";2997;"2014_træna";2014;"træna";23;5;2009;"no";"obs";NA;NA;1;1;0;2;83;0;4.4188406077966;83;63.4545454545455;0.488636363636364
"6554";"2015_2997_træna";"2015_2997";2997;"2015_træna";2015;"træna";23;6;2009;"no";"obs";NA;NA;1;0;0;0;145;0;4.97673374242057;145;63.4545454545455;2.03863636363636
"6555";"2010_2998_gjerøy";"2010_2998";2998;"2010_gjerøy";2010;"gjerøy";26;1;2009;"no";"obs";"capt";NA;0;1;0;2;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"6556";"2011_2998_gjerøy";"2011_2998";2998;"2011_gjerøy";2011;"gjerøy";26;2;2009;"no";"obs";NA;NA;0;1;0;2;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"6557";"2012_2998_gjerøy";"2012_2998";2998;"2012_gjerøy";2012;"gjerøy";26;3;2009;"no";"obs";"capt";NA;0;1;0;2;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"6558";"2013_2998_gjerøy";"2013_2998";2998;"2013_gjerøy";2013;"gjerøy";26;4;2009;"no";"obs";"capt";NA;0;0;0;0;168;1;5.12396397940326;168;82.1363636363636;2.14659090909091
"6559";"2010_2999_myken";"2010_2999";2999;"2010_myken";2010;"myken";22;1;2009;"no";"obs";NA;NA;0;1;3;5;22;0;3.09104245335832;22;23.2272727272727;-0.0306818181818182
"6560";"2011_2999_myken";"2011_2999";2999;"2011_myken";2011;"myken";22;2;2009;"gene_new";NA;NA;"gene_new";0;0;2;2;27;0;3.29583686600433;27;23.2272727272727;0.0943181818181818
"6561";"2010_3000_myken";"2010_3000";3000;"2010_myken";2010;"myken";22;1;2009;"no";"obs";NA;NA;0;1;1;3;22;0;3.09104245335832;22;23.2272727272727;-0.0306818181818182
"6562";"2011_3000_myken";"2011_3000";3000;"2011_myken";2011;"myken";22;2;2009;"no";"obs";NA;NA;0;1;1;3;27;0;3.29583686600433;27;23.2272727272727;0.0943181818181818
"6563";"2012_3000_myken";"2012_3000";3000;"2012_myken";2012;"myken";22;3;2009;"no";"obs";NA;NA;0;0;0;0;36;0;3.58351893845611;36;23.2272727272727;0.319318181818182
"6564";"2010_3001_myken";"2010_3001";3001;"2010_myken";2010;"myken";22;1;2009;"no";"obs";NA;NA;1;0;0;0;22;0;3.09104245335832;22;23.2272727272727;-0.0306818181818182
"6565";"2010_3002_hestmannøy";"2010_3002";3002;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";"obs";"capt";NA;0;1;1;3;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"6566";"2011_3002_hestmannøy";"2011_3002";3002;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"no";"obs";NA;NA;0;0;0;0;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"6567";"2010_3003_hestmannøy";"2010_3003";3003;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";"obs";NA;NA;1;0;0;0;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"6568";"2009_3004_aldra";"2009_3004";3004;"2009_aldra";2009;"aldra";38;1;2008;"no";"obs";"capt";NA;0;0;0;0;52;1;3.95124371858143;52;26.8181818181818;0.629545454545455
"6569";"2010_3005_gjerøy";"2010_3005";3005;"2010_gjerøy";2010;"gjerøy";26;1;2009;"no";NA;"capt";NA;0;0;0;0;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"6570";"2010_3006_gjerøy";"2010_3006";3006;"2010_gjerøy";2010;"gjerøy";26;1;2009;"no";"obs";"capt";NA;1;1;0;2;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"6571";"2011_3006_gjerøy";"2011_3006";3006;"2011_gjerøy";2011;"gjerøy";26;2;2009;"no";"obs";"capt";NA;1;1;1;3;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"6572";"2012_3006_gjerøy";"2012_3006";3006;"2012_gjerøy";2012;"gjerøy";26;3;2009;"no";"obs";"capt";NA;1;1;1;3;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"6573";"2013_3006_gjerøy";"2013_3006";3006;"2013_gjerøy";2013;"gjerøy";26;4;2009;"yes";NA;NA;NA;1;1;0;2;168;1;5.12396397940326;168;82.1363636363636;2.14659090909091
"6574";"2014_3006_gjerøy";"2014_3006";3006;"2014_gjerøy";2014;"gjerøy";26;5;2009;"no";"obs";"capt";NA;1;0;0;0;67;1;4.20469261939097;67;82.1363636363636;-0.378409090909091
"6575";"2010_3007_gjerøy";"2010_3007";3007;"2010_gjerøy";2010;"gjerøy";26;1;2009;"yes";NA;NA;NA;1;1;0;2;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"6576";"2011_3007_gjerøy";"2011_3007";3007;"2011_gjerøy";2011;"gjerøy";26;2;2009;"no";"obs";NA;NA;1;0;0;0;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"6577";"2010_3008_gjerøy";"2010_3008";3008;"2010_gjerøy";2010;"gjerøy";26;1;2009;"no";"obs";"capt";NA;1;0;3;3;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"6578";"2010_3009_gjerøy";"2010_3009";3009;"2010_gjerøy";2010;"gjerøy";26;1;2009;"no";"obs";"capt";NA;0;1;0;2;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"6579";"2011_3009_gjerøy";"2011_3009";3009;"2011_gjerøy";2011;"gjerøy";26;2;2009;"no";"obs";"capt";NA;0;1;0;2;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"6580";"2012_3009_gjerøy";"2012_3009";3009;"2012_gjerøy";2012;"gjerøy";26;3;2009;"no";"obs";NA;NA;0;1;0;2;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"6581";"2013_3009_gjerøy";"2013_3009";3009;"2013_gjerøy";2013;"gjerøy";26;4;2009;"no";"obs";NA;NA;0;0;0;0;168;1;5.12396397940326;168;82.1363636363636;2.14659090909091
"6582";"2010_3010_gjerøy";"2010_3010";3010;"2010_gjerøy";2010;"gjerøy";26;1;2009;"yes";NA;NA;NA;0;1;0;2;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"6583";"2011_3010_gjerøy";"2011_3010";3010;"2011_gjerøy";2011;"gjerøy";26;2;2009;"no";"obs";NA;NA;0;0;0;0;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"6584";"2010_3011_gjerøy";"2010_3011";3011;"2010_gjerøy";2010;"gjerøy";26;1;2009;"no";"obs";"capt";NA;0;0;1;1;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"6585";"2010_3012_gjerøy";"2010_3012";3012;"2010_gjerøy";2010;"gjerøy";26;1;2009;"no";NA;"capt";NA;0;1;0;2;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"6586";"2011_3012_gjerøy";"2011_3012";3012;"2011_gjerøy";2011;"gjerøy";26;2;2009;"no";"obs";"capt";NA;0;0;0;0;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"6587";"2010_3013_hestmannøy";"2010_3013";3013;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";NA;"capt";NA;1;0;0;0;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"6588";"2010_3014_hestmannøy";"2010_3014";3014;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"yes";NA;NA;NA;1;1;0;2;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"6589";"2011_3014_hestmannøy";"2011_3014";3014;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"no";"obs";NA;NA;1;0;0;0;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"6590";"2010_3015_hestmannøy";"2010_3015";3015;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"yes";NA;NA;NA;1;1;0;2;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"6591";"2011_3015_hestmannøy";"2011_3015";3015;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"yes";NA;NA;NA;1;1;0;2;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"6592";"2012_3015_hestmannøy";"2012_3015";3015;"2012_hestmannøy";2012;"hestmannøy";27;3;2009;"no";"obs";NA;NA;1;0;0;0;156;1;5.04985600724954;156;145.181818181818;0.270454545454545
"6593";"2010_3016_hestmannøy";"2010_3016";3016;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";NA;"capt";NA;1;1;0;2;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"6594";"2011_3016_hestmannøy";"2011_3016";3016;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"no";"obs";"capt";NA;1;1;3;5;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"6595";"2012_3016_hestmannøy";"2012_3016";3016;"2012_hestmannøy";2012;"hestmannøy";27;3;2009;"yes";NA;NA;NA;1;1;0;2;156;1;5.04985600724954;156;145.181818181818;0.270454545454545
"6596";"2013_3016_hestmannøy";"2013_3016";3016;"2013_hestmannøy";2013;"hestmannøy";27;4;2009;"no";"obs";"capt";NA;1;1;2;4;112;1;4.71849887129509;112;145.181818181818;-0.829545454545455
"6597";"2014_3016_hestmannøy";"2014_3016";3016;"2014_hestmannøy";2014;"hestmannøy";27;5;2009;"no";"obs";NA;NA;1;0;1;1;112;1;4.71849887129509;112;145.181818181818;-0.829545454545455
"6598";"2010_3017_hestmannøy";"2010_3017";3017;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"yes";NA;NA;NA;1;1;0;2;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"6599";"2011_3017_hestmannøy";"2011_3017";3017;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"no";"obs";NA;NA;1;0;0;0;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"6600";"2010_3018_hestmannøy";"2010_3018";3018;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"gene_new";NA;NA;"gene_new";0;0;0;0;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"6601";"2010_3019_hestmannøy";"2010_3019";3019;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";"obs";NA;NA;0;1;1;3;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"6602";"2011_3019_hestmannøy";"2011_3019";3019;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"no";"obs";NA;NA;0;0;0;0;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"6603";"2010_3020_hestmannøy";"2010_3020";3020;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";"obs";"capt";NA;1;1;0;2;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"6604";"2011_3020_hestmannøy";"2011_3020";3020;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"no";"obs";NA;NA;1;0;0;0;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"6605";"2010_3021_hestmannøy";"2010_3021";3021;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";"obs";"capt";NA;0;1;1;3;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"6606";"2011_3021_hestmannøy";"2011_3021";3021;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"no";"obs";NA;NA;0;1;1;3;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"6607";"2012_3021_hestmannøy";"2012_3021";3021;"2012_hestmannøy";2012;"hestmannøy";27;3;2009;"no";"obs";"capt";NA;0;1;2;4;156;1;5.04985600724954;156;145.181818181818;0.270454545454545
"6608";"2013_3021_hestmannøy";"2013_3021";3021;"2013_hestmannøy";2013;"hestmannøy";27;4;2009;"no";"obs";"capt";NA;0;0;0;0;112;1;4.71849887129509;112;145.181818181818;-0.829545454545455
"6609";"2010_3022_hestmannøy";"2010_3022";3022;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";"obs";"capt";NA;0;1;0;2;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"6610";"2011_3022_hestmannøy";"2011_3022";3022;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"gene_new";NA;NA;"gene_new";0;0;0;0;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"6611";"2010_3023_hestmannøy";"2010_3023";3023;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";"obs";"capt";NA;0;1;0;2;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"6612";"2011_3023_hestmannøy";"2011_3023";3023;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"no";"obs";NA;NA;0;0;0;0;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"6613";"2010_3024_hestmannøy";"2010_3024";3024;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";"obs";"capt";NA;1;1;1;3;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"6614";"2011_3024_hestmannøy";"2011_3024";3024;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"no";"obs";"capt";NA;1;0;0;0;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"6615";"2009_3025_hestmannøy";"2009_3025";3025;"2009_hestmannøy";2009;"hestmannøy";27;1;2008;"no";NA;"capt";NA;1;1;0;2;157;1;5.05624580534831;157;145.181818181818;0.295454545454545
"6616";"2010_3025_hestmannøy";"2010_3025";3025;"2010_hestmannøy";2010;"hestmannøy";27;2;2008;"yes";NA;NA;NA;1;1;0;2;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"6617";"2011_3025_hestmannøy";"2011_3025";3025;"2011_hestmannøy";2011;"hestmannøy";27;3;2008;"no";"obs";NA;NA;1;0;0;0;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"6618";"2010_3026_gjerøy";"2010_3026";3026;"2010_gjerøy";2010;"gjerøy";26;1;2009;"no";NA;"capt";NA;0;1;3;5;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"6619";"2011_3026_gjerøy";"2011_3026";3026;"2011_gjerøy";2011;"gjerøy";26;2;2009;"no";"obs";"capt";NA;0;0;0;0;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"6620";"2010_3027_gjerøy";"2010_3027";3027;"2010_gjerøy";2010;"gjerøy";26;1;2009;"no";"obs";NA;NA;0;0;1;1;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"6621";"2010_3028_gjerøy";"2010_3028";3028;"2010_gjerøy";2010;"gjerøy";26;1;2009;"no";"obs";"capt";NA;0;1;0;2;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"6622";"2011_3028_gjerøy";"2011_3028";3028;"2011_gjerøy";2011;"gjerøy";26;2;2009;"no";"obs";"capt";NA;0;1;0;2;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"6623";"2012_3028_gjerøy";"2012_3028";3028;"2012_gjerøy";2012;"gjerøy";26;3;2009;"no";"obs";NA;NA;0;0;0;0;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"6624";"2010_3029_gjerøy";"2010_3029";3029;"2010_gjerøy";2010;"gjerøy";26;1;2009;"yes";NA;NA;NA;0;1;0;2;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"6625";"2011_3029_gjerøy";"2011_3029";3029;"2011_gjerøy";2011;"gjerøy";26;2;2009;"yes";NA;NA;NA;0;1;0;2;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"6626";"2012_3029_gjerøy";"2012_3029";3029;"2012_gjerøy";2012;"gjerøy";26;3;2009;"no";"obs";NA;NA;0;0;0;0;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"6627";"2010_3030_gjerøy";"2010_3030";3030;"2010_gjerøy";2010;"gjerøy";26;1;2009;"no";NA;"capt";NA;1;1;1;3;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"6628";"2011_3030_gjerøy";"2011_3030";3030;"2011_gjerøy";2011;"gjerøy";26;2;2009;"no";"obs";NA;NA;1;0;1;1;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"6629";"2010_3031_gjerøy";"2010_3031";3031;"2010_gjerøy";2010;"gjerøy";26;1;2009;"no";NA;"capt";NA;1;1;3;5;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"6630";"2011_3031_gjerøy";"2011_3031";3031;"2011_gjerøy";2011;"gjerøy";26;2;2009;"no";"obs";"capt";NA;1;0;0;0;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"6631";"2010_3032_gjerøy";"2010_3032";3032;"2010_gjerøy";2010;"gjerøy";26;1;2009;"no";"obs";"capt";NA;0;1;0;2;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"6632";"2011_3032_gjerøy";"2011_3032";3032;"2011_gjerøy";2011;"gjerøy";26;2;2009;"no";"obs";NA;NA;0;1;5;7;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"6633";"2012_3032_gjerøy";"2012_3032";3032;"2012_gjerøy";2012;"gjerøy";26;3;2009;"yes";NA;NA;NA;0;1;0;2;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"6634";"2013_3032_gjerøy";"2013_3032";3032;"2013_gjerøy";2013;"gjerøy";26;4;2009;"no";"obs";"capt";NA;0;0;4;4;168;1;5.12396397940326;168;82.1363636363636;2.14659090909091
"6635";"2010_3033_hestmannøy";"2010_3033";3033;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";"obs";"capt";NA;1;1;0;2;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"6636";"2011_3033_hestmannøy";"2011_3033";3033;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"no";"obs";NA;NA;1;1;0;2;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"6637";"2012_3033_hestmannøy";"2012_3033";3033;"2012_hestmannøy";2012;"hestmannøy";27;3;2009;"no";"obs";NA;NA;1;1;0;2;156;1;5.04985600724954;156;145.181818181818;0.270454545454545
"6638";"2013_3033_hestmannøy";"2013_3033";3033;"2013_hestmannøy";2013;"hestmannøy";27;4;2009;"yes";NA;NA;NA;1;1;0;2;112;1;4.71849887129509;112;145.181818181818;-0.829545454545455
"6639";"2014_3033_hestmannøy";"2014_3033";3033;"2014_hestmannøy";2014;"hestmannøy";27;5;2009;"yes";NA;NA;NA;1;1;0;2;112;1;4.71849887129509;112;145.181818181818;-0.829545454545455
"6640";"2015_3033_hestmannøy";"2015_3033";3033;"2015_hestmannøy";2015;"hestmannøy";27;6;2009;"yes";NA;NA;NA;1;1;0;2;178;1;5.18178355029209;178;145.181818181818;0.820454545454545
"6641";"2016_3033_hestmannøy";"2016_3033";3033;"2016_hestmannøy";2016;"hestmannøy";27;7;2009;"yes";NA;NA;NA;1;1;0;2;94;1;4.54329478227;94;145.181818181818;-1.27954545454545
"6642";"2017_3033_hestmannøy";"2017_3033";3033;"2017_hestmannøy";2017;"hestmannøy";27;8;2009;"no";"obs";NA;NA;1;0;0;0;117;1;4.76217393479776;117;145.181818181818;-0.704545454545455
"6643";"2010_3034_gjerøy";"2010_3034";3034;"2010_gjerøy";2010;"gjerøy";26;1;2009;"no";"obs";"capt";NA;0;1;3;5;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"6644";"2011_3034_gjerøy";"2011_3034";3034;"2011_gjerøy";2011;"gjerøy";26;2;2009;"no";"obs";NA;NA;0;0;1;1;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"6645";"2010_3035_hestmannøy";"2010_3035";3035;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"yes";NA;NA;NA;0;1;0;2;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"6646";"2011_3035_hestmannøy";"2011_3035";3035;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"no";"obs";NA;NA;0;0;1;1;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"6647";"2010_3036_myken";"2010_3036";3036;"2010_myken";2010;"myken";22;1;2009;"no";"obs";"capt";NA;1;0;0;0;22;0;3.09104245335832;22;23.2272727272727;-0.0306818181818182
"6648";"2010_3037_myken";"2010_3037";3037;"2010_myken";2010;"myken";22;1;2009;"no";"obs";NA;NA;1;1;0;2;22;0;3.09104245335832;22;23.2272727272727;-0.0306818181818182
"6649";"2011_3037_myken";"2011_3037";3037;"2011_myken";2011;"myken";22;2;2009;"no";"obs";NA;NA;1;0;2;2;27;0;3.29583686600433;27;23.2272727272727;0.0943181818181818
"6650";"2010_3038_myken";"2010_3038";3038;"2010_myken";2010;"myken";22;1;2009;"no";"obs";"capt";NA;0;1;0;2;22;0;3.09104245335832;22;23.2272727272727;-0.0306818181818182
"6651";"2011_3038_myken";"2011_3038";3038;"2011_myken";2011;"myken";22;2;2009;"no";"obs";"capt";NA;0;1;1;3;27;0;3.29583686600433;27;23.2272727272727;0.0943181818181818
"6652";"2012_3038_myken";"2012_3038";3038;"2012_myken";2012;"myken";22;3;2009;"yes";NA;NA;NA;0;1;0;2;36;0;3.58351893845611;36;23.2272727272727;0.319318181818182
"6653";"2013_3038_myken";"2013_3038";3038;"2013_myken";2013;"myken";22;4;2009;"no";"obs";NA;NA;0;0;0;0;10;0;2.30258509299405;10;23.2272727272727;-0.330681818181818
"6654";"2010_3039_gjerøy";"2010_3039";3039;"2010_gjerøy";2010;"gjerøy";26;1;2009;"no";"obs";"capt";NA;0;0;0;0;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"6655";"2010_3040_gjerøy";"2010_3040";3040;"2010_gjerøy";2010;"gjerøy";26;1;2009;"no";"obs";"capt";NA;1;0;0;0;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"6656";"2010_3041_gjerøy";"2010_3041";3041;"2010_gjerøy";2010;"gjerøy";26;1;2009;"no";"obs";NA;NA;1;0;5;5;136;1;4.91265488573605;136;82.1363636363636;1.34659090909091
"6657";"2010_3042_hestmannøy";"2010_3042";3042;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";"obs";"capt";NA;1;1;0;2;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"6658";"2011_3042_hestmannøy";"2011_3042";3042;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"no";"obs";NA;NA;1;0;0;0;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"6659";"2010_3043_nesøy";"2010_3043";3043;"2010_nesøy";2010;"nesøy";20;1;2009;"no";"obs";NA;NA;0;1;0;2;17;1;2.83321334405622;17;18.8636363636364;-0.0465909090909091
"6660";"2011_3043_nesøy";"2011_3043";3043;"2011_nesøy";2011;"nesøy";20;2;2009;"no";"obs";NA;NA;0;0;0;0;35;1;3.55534806148941;35;18.8636363636364;0.403409090909091
"6661";"2010_3044_nesøy";"2010_3044";3044;"2010_nesøy";2010;"nesøy";20;1;2009;"no";"obs";NA;NA;0;0;0;0;17;1;2.83321334405622;17;18.8636363636364;-0.0465909090909091
"6662";"2006_3045_nesøy";"2006_3045";3045;"2006_nesøy";2006;"nesøy";20;1;2005;"gene_new";NA;NA;"gene_new";1;1;0;2;21;1;3.04452243772342;21;18.8636363636364;0.0534090909090909
"6663";"2007_3045_nesøy";"2007_3045";3045;"2007_nesøy";2007;"nesøy";20;2;2005;"yes";NA;NA;NA;1;1;0;2;12;1;2.484906649788;12;18.8636363636364;-0.171590909090909
"6664";"2008_3045_nesøy";"2008_3045";3045;"2008_nesøy";2008;"nesøy";20;3;2005;"gene_new";NA;NA;"gene_new";1;1;2;4;21;1;3.04452243772342;21;18.8636363636364;0.0534090909090909
"6665";"2009_3045_nesøy";"2009_3045";3045;"2009_nesøy";2009;"nesøy";20;4;2005;"no";NA;"capt";NA;1;1;3;5;17;1;2.83321334405622;17;18.8636363636364;-0.0465909090909091
"6666";"2010_3045_nesøy";"2010_3045";3045;"2010_nesøy";2010;"nesøy";20;5;2005;"gene_new";NA;NA;"gene_new";1;0;2;2;17;1;2.83321334405622;17;18.8636363636364;-0.0465909090909091
"6667";"2010_3046_indre kvarøy";"2010_3046";3046;"2010_indre kvarøy";2010;"indre kvarøy";28;1;2009;"no";NA;"capt";NA;0;1;4;6;60;1;4.0943445622221;60;59.2272727272727;0.0193181818181818
"6668";"2011_3046_indre kvarøy";"2011_3046";3046;"2011_indre kvarøy";2011;"indre kvarøy";28;2;2009;"no";NA;"capt";NA;0;0;0;0;129;1;4.85981240436167;129;59.2272727272727;1.74431818181818
"6669";"2010_3047_indre kvarøy";"2010_3047";3047;"2010_indre kvarøy";2010;"indre kvarøy";28;1;2009;"no";"obs";"capt";NA;1;0;1;1;60;1;4.0943445622221;60;59.2272727272727;0.0193181818181818
"6670";"2009_3048_indre kvarøy";"2009_3048";3048;"2009_indre kvarøy";2009;"indre kvarøy";28;1;2008;"no";NA;"capt";NA;1;1;0;2;41;1;3.71357206670431;41;59.2272727272727;-0.455681818181818
"6671";"2010_3048_indre kvarøy";"2010_3048";3048;"2010_indre kvarøy";2010;"indre kvarøy";28;2;2008;"no";"obs";"capt";NA;1;1;2;4;60;1;4.0943445622221;60;59.2272727272727;0.0193181818181818
"6672";"2011_3048_indre kvarøy";"2011_3048";3048;"2011_indre kvarøy";2011;"indre kvarøy";28;3;2008;"gene_new";NA;NA;"gene_new";1;0;1;1;129;1;4.85981240436167;129;59.2272727272727;1.74431818181818
"6673";"2010_3049_indre kvarøy";"2010_3049";3049;"2010_indre kvarøy";2010;"indre kvarøy";28;1;2009;"no";"obs";"capt";NA;0;1;1;3;60;1;4.0943445622221;60;59.2272727272727;0.0193181818181818
"6674";"2011_3049_indre kvarøy";"2011_3049";3049;"2011_indre kvarøy";2011;"indre kvarøy";28;2;2009;"gene_new";NA;NA;"gene_new";0;0;0;0;129;1;4.85981240436167;129;59.2272727272727;1.74431818181818
"6675";"2010_3050_indre kvarøy";"2010_3050";3050;"2010_indre kvarøy";2010;"indre kvarøy";28;1;2009;"no";NA;"capt";NA;1;1;0;2;60;1;4.0943445622221;60;59.2272727272727;0.0193181818181818
"6676";"2011_3050_indre kvarøy";"2011_3050";3050;"2011_indre kvarøy";2011;"indre kvarøy";28;2;2009;"gene_new";NA;NA;"gene_new";1;0;1;1;129;1;4.85981240436167;129;59.2272727272727;1.74431818181818
